2020-06-27 07:56:30,465	INFO	Total steps: 1323241	Episode: 2060/975	Avg reward: 12.85	Avg steps: 683
2020-06-27 08:01:19,897	INFO	Total steps: 1336442	Episode: 2080/646	Avg reward: 12.45	Avg steps: 659
2020-06-27 08:05:55,220	INFO	Total steps: 1348929	Episode: 2100/712	Avg reward: 12.75	Avg steps: 623
2020-06-27 08:10:45,785	INFO	Total steps: 1361938	Episode: 2120/544	Avg reward: 12.70	Avg steps: 649
2020-06-27 08:15:46,920	INFO	Total steps: 1375698	Episode: 2140/702	Avg reward: 11.70	Avg steps: 687
2020-06-27 08:20:02,743	INFO	Total steps: 1387440	Episode: 2160/733	Avg reward: 14.55	Avg steps: 586
2020-06-27 08:24:46,914	INFO	Total steps: 1400452	Episode: 2180/716	Avg reward: 13.25	Avg steps: 649
2020-06-27 08:29:20,218	INFO	Total steps: 1413025	Episode: 2200/498	Avg reward: 14.45	Avg steps: 627
2020-06-27 08:33:46,512	INFO	Total steps: 1425432	Episode: 2220/546	Avg reward: 12.90	Avg steps: 619
2020-06-27 08:38:22,828	INFO	Total steps: 1437825	Episode: 2240/578	Avg reward: 13.60	Avg steps: 618
2020-06-27 08:42:48,962	INFO	Total steps: 1449961	Episode: 2260/675	Avg reward: 14.45	Avg steps: 605
2020-06-27 08:47:37,179	INFO	Total steps: 1462908	Episode: 2280/696	Avg reward: 13.75	Avg steps: 646
2020-06-27 08:52:01,440	INFO	Total steps: 1474801	Episode: 2300/711	Avg reward: 14.15	Avg steps: 593
2020-06-27 08:56:22,465	INFO	Total steps: 1486836	Episode: 2320/737	Avg reward: 14.35	Avg steps: 600
2020-06-27 09:01:05,628	INFO	Total steps: 1499610	Episode: 2340/783	Avg reward: 13.75	Avg steps: 637
2020-06-27 09:05:43,778	INFO	Total steps: 1512166	Episode: 2360/571	Avg reward: 14.30	Avg steps: 626
2020-06-27 09:10:24,169	INFO	Total steps: 1524814	Episode: 2380/723	Avg reward: 14.40	Avg steps: 631
2020-06-27 09:15:04,717	INFO	Total steps: 1537346	Episode: 2400/635	Avg reward: 14.65	Avg steps: 625
2020-06-27 09:19:34,874	INFO	Total steps: 1549699	Episode: 2420/552	Avg reward: 14.85	Avg steps: 616
2020-06-27 09:24:11,327	INFO	Total steps: 1562172	Episode: 2440/522	Avg reward: 13.95	Avg steps: 622
2020-06-27 09:28:39,485	INFO	Total steps: 1574208	Episode: 2460/701	Avg reward: 15.30	Avg steps: 600
2020-06-27 09:33:12,820	INFO	Total steps: 1586541	Episode: 2480/526	Avg reward: 13.80	Avg steps: 615
2020-06-27 09:37:55,984	INFO	Total steps: 1599134	Episode: 2500/659	Avg reward: 14.65	Avg steps: 628
